order_id,order_date,product,category,region,sales_rep,channel,quantity,unit_price,sales
1909,2024-10-05,Standing Desk,Furniture,East,Alice Kim,Partner,2,400.56,881.23
1910,2024-10-05,Standing Desk,Furniture,South,Alice Kim,Online,5,431.68,2374.24
1911,2024-10-05,Desk Lamp,Furniture,East,Carla Diaz,Partner,3,37.56,123.95
1912,2024-10-05,Office Chair,Furniture,East,Alice Kim,Partner,2,173.53,381.77
1913,2024-10-06,Monitor 27in,Electronics,East,David Lee,Online,2,238.38,524.44
1914,2024-10-06,Desk Lamp,Furniture,North,Eve Torres,Partner,6,43.03,284.0
1915,2024-10-06,Standing Desk,Furniture,West,Alice Kim,Online,1,454.73,500.2
1916,2024-10-07,Notebook Set,Stationery,West,David Lee,Online,3,13.44,44.35
1917,2024-10-07,Office Chair,Furniture,North,David Lee,Online,6,191.38,1263.11
1918,2024-10-07,Standing Desk,Furniture,South,Carla Diaz,Partner,5,382.32,2102.76
1919,2024-10-07,Office Chair,Furniture,West,David Lee,Partner,2,164.27,361.39
1920,2024-10-07,Monitor 27in,Electronics,West,Carla Diaz,Retail Store,5,202.95,1116.23
1921,2024-10-07,USB-C Hub,Electronics,West,Eve Torres,Partner,2,34.44,75.77
1922,2024-10-09,Pen Pack,Stationery,West,Bob Chen,Online,3,7.37,24.32
1923,2024-10-09,Desk Lamp,Furniture,West,Eve Torres,Online,5,37.98,208.89
1924,2024-10-09,Webcam HD,Electronics,South,Bob Chen,Online,5,63.21,347.66
1925,2024-10-09,Standing Desk,Furniture,North,Alice Kim,Partner,4,411.96,1812.62
1926,2024-10-10,Pen Pack,Stationery,East,Carla Diaz,Partner,3,7.9,26.07
1927,2024-10-10,Wireless Mouse,Electronics,East,Eve Torres,Retail Store,3,23.56,77.75
1928,2024-10-10,Monitor 27in,Electronics,South,Bob Chen,Partner,2,222.23,488.91
1929,2024-10-11,USB-C Hub,Electronics,North,Alice Kim,Online,6,38.96,257.14
1930,2024-10-11,Monitor 27in,Electronics,East,Alice Kim,Retail Store,2,245.78,540.72
1931,2024-10-12,Mechanical Keyboard,Electronics,North,Carla Diaz,Online,3,65.81,217.17
1932,2024-10-12,Webcam HD,Electronics,East,Eve Torres,Retail Store,2,52.3,115.06
1933,2024-10-12,Monitor 27in,Electronics,North,David Lee,Partner,6,252.58,1667.03
1934,2024-10-12,Webcam HD,Electronics,North,Carla Diaz,Online,1,53.01,58.31
1935,2024-10-12,Monitor 27in,Electronics,North,Alice Kim,Retail Store,3,200.92,663.04
1936,2024-10-13,Standing Desk,Furniture,East,Alice Kim,Online,6,467.47,3085.3
1937,2024-10-13,Standing Desk,Furniture,West,Eve Torres,Partner,6,418.58,2762.63
1938,2024-10-13,Mechanical Keyboard,Electronics,North,Bob Chen,Online,3,66.38,219.05
1939,2024-10-13,Webcam HD,Electronics,North,Alice Kim,Online,4,57.21,251.72
1940,2024-10-13,Webcam HD,Electronics,West,Bob Chen,Online,3,54.09,178.5
1941,2024-10-14,Notebook Set,Stationery,South,Eve Torres,Retail Store,3,12.68,41.84
1942,2024-10-14,Wireless Mouse,Electronics,West,Alice Kim,Partner,6,24.11,159.13
1943,2024-10-15,Office Chair,Furniture,West,Bob Chen,Online,2,177.38,390.24
1944,2024-10-15,Pen Pack,Stationery,South,David Lee,Online,5,9.12,50.16
1945,2024-10-16,USB-C Hub,Electronics,East,David Lee,Partner,4,39.99,175.96
1946,2024-10-16,USB-C Hub,Electronics,South,Bob Chen,Retail Store,2,37.21,81.86
1947,2024-10-16,Webcam HD,Electronics,South,Eve Torres,Online,2,55.41,121.9
1948,2024-10-16,Notebook Set,Stationery,North,Bob Chen,Retail Store,1,12.47,13.72
1949,2024-10-17,USB-C Hub,Electronics,East,David Lee,Retail Store,6,31.76,209.62
1950,2024-10-17,Standing Desk,Furniture,East,Bob Chen,Online,4,456.29,2007.68
1951,2024-10-17,Mechanical Keyboard,Electronics,East,Eve Torres,Partner,2,61.5,135.3
1952,2024-10-17,Monitor 27in,Electronics,South,Alice Kim,Retail Store,2,230.8,507.76
1953,2024-10-17,Mechanical Keyboard,Electronics,South,Eve Torres,Partner,6,71.17,469.72
1954,2024-10-17,Desk Lamp,Furniture,South,David Lee,Retail Store,6,42.5,280.5
1955,2024-10-18,USB-C Hub,Electronics,North,David Lee,Online,2,33.19,73.02
1956,2024-10-18,Standing Desk,Furniture,South,Bob Chen,Online,4,401.37,1766.03
1957,2024-10-18,USB-C Hub,Electronics,West,Carla Diaz,Retail Store,4,39.09,172.0
1958,2024-10-19,Pen Pack,Stationery,West,Carla Diaz,Retail Store,4,8.75,38.5
1959,2024-10-20,Monitor 27in,Electronics,North,Eve Torres,Online,5,227.49,1251.2
1960,2024-10-20,Desk Lamp,Furniture,North,Bob Chen,Partner,4,44.27,194.79
1961,2024-10-20,Webcam HD,Electronics,North,Eve Torres,Retail Store,4,63.03,277.33
1962,2024-10-20,Webcam HD,Electronics,South,Carla Diaz,Retail Store,6,62.74,414.08
1963,2024-10-21,Standing Desk,Furniture,West,Carla Diaz,Partner,3,426.44,1407.25
1964,2024-10-21,Wireless Mouse,Electronics,South,David Lee,Partner,6,25.73,169.82
1965,2024-10-21,Desk Lamp,Furniture,North,Bob Chen,Partner,1,43.23,47.55
1966,2024-10-22,Webcam HD,Electronics,East,David Lee,Online,2,54.9,120.78
1967,2024-10-22,USB-C Hub,Electronics,South,David Lee,Online,4,36.67,161.35
1968,2024-10-22,Standing Desk,Furniture,South,Alice Kim,Online,3,450.63,1487.08
1969,2024-10-22,Mechanical Keyboard,Electronics,East,Alice Kim,Partner,6,65.8,434.28
1970,2024-10-22,Pen Pack,Stationery,South,David Lee,Partner,6,8.78,57.95
1971,2024-10-23,Wireless Mouse,Electronics,South,Bob Chen,Online,2,28.2,62.04
1972,2024-10-23,USB-C Hub,Electronics,East,Carla Diaz,Partner,6,31.95,210.87
1973,2024-10-23,Desk Lamp,Furniture,North,Bob Chen,Online,3,42.26,139.46
1974,2024-10-25,Standing Desk,Furniture,West,Eve Torres,Online,1,426.16,468.78
1975,2024-10-25,Monitor 27in,Electronics,West,David Lee,Retail Store,4,211.08,928.75
1976,2024-10-25,Desk Lamp,Furniture,North,Bob Chen,Partner,1,42.01,46.21
1977,2024-10-25,Standing Desk,Furniture,South,Alice Kim,Online,5,444.01,2442.06
1978,2024-10-26,Wireless Mouse,Electronics,South,Alice Kim,Partner,6,24.68,162.89
1979,2024-10-27,Monitor 27in,Electronics,North,Alice Kim,Online,3,216.21,713.49
1980,2024-10-27,Pen Pack,Stationery,East,Eve Torres,Partner,2,7.52,16.54
1981,2024-10-27,Monitor 27in,Electronics,South,David Lee,Partner,5,241.3,1327.15
1982,2024-10-27,Monitor 27in,Electronics,North,Carla Diaz,Retail Store,3,249.23,822.46
1983,2024-10-28,Pen Pack,Stationery,North,Carla Diaz,Retail Store,1,8.72,9.59
1984,2024-10-28,USB-C Hub,Electronics,East,Carla Diaz,Partner,1,37.58,41.34
1985,2024-10-29,Webcam HD,Electronics,North,Alice Kim,Partner,2,59.07,129.95
1986,2024-10-29,Webcam HD,Electronics,East,David Lee,Partner,1,56.15,61.77
1987,2024-10-29,Notebook Set,Stationery,East,Bob Chen,Partner,3,12.38,40.85
1988,2024-10-30,Desk Lamp,Furniture,West,David Lee,Online,5,43.29,238.09
1989,2024-10-30,Monitor 27in,Electronics,South,Alice Kim,Online,2,236.97,521.33
1990,2024-10-30,Wireless Mouse,Electronics,North,Bob Chen,Partner,4,26.41,116.2
1991,2024-10-30,Pen Pack,Stationery,East,Eve Torres,Partner,4,7.29,32.08
1992,2024-10-31,Wireless Mouse,Electronics,East,Carla Diaz,Online,6,23.76,156.82
1993,2024-11-01,Standing Desk,Furniture,North,Alice Kim,Partner,5,435.75,2451.09
1994,2024-11-01,Notebook Set,Stationery,North,Bob Chen,Online,3,11.99,40.47
1995,2024-11-02,Notebook Set,Stationery,West,Alice Kim,Partner,6,12.24,82.62
1996,2024-11-02,USB-C Hub,Electronics,West,Eve Torres,Retail Store,4,32.86,147.87
1997,2024-11-03,Pen Pack,Stationery,East,Eve Torres,Partner,6,7.31,49.34
1998,2024-11-03,Notebook Set,Stationery,South,Eve Torres,Partner,5,12.41,69.81
1999,2024-11-03,Notebook Set,Stationery,South,Carla Diaz,Online,3,11.0,37.12
2000,2024-11-04,Pen Pack,Stationery,South,Eve Torres,Partner,6,8.27,55.82
2001,2024-11-04,Pen Pack,Stationery,East,Carla Diaz,Partner,2,8.39,18.88
2002,2024-11-06,Pen Pack,Stationery,South,Carla Diaz,Retail Store,1,8.19,9.21
2003,2024-11-06,Standing Desk,Furniture,South,Alice Kim,Retail Store,2,433.14,974.56
2004,2024-11-07,Wireless Mouse,Electronics,West,Eve Torres,Online,2,28.21,63.47
2005,2024-11-07,Desk Lamp,Furniture,East,David Lee,Partner,5,37.54,211.16
2006,2024-11-07,Webcam HD,Electronics,South,Alice Kim,Partner,3,60.16,203.04
2007,2024-11-07,USB-C Hub,Electronics,West,David Lee,Partner,2,37.84,85.14
2008,2024-11-07,Webcam HD,Electronics,North,Eve Torres,Online,1,49.56,55.76
2009,2024-11-07,Notebook Set,Stationery,North,Eve Torres,Partner,4,13.47,60.62
2010,2024-11-08,Standing Desk,Furniture,East,Bob Chen,Retail Store,1,438.64,493.47
2011,2024-11-08,Office Chair,Furniture,East,David Lee,Partner,2,174.9,393.53
2012,2024-11-08,Mechanical Keyboard,Electronics,East,Alice Kim,Online,3,60.93,205.64
2013,2024-11-08,Monitor 27in,Electronics,South,Eve Torres,Retail Store,5,226.27,1272.77
2014,2024-11-08,Webcam HD,Electronics,East,Eve Torres,Online,3,53.23,179.65
2015,2024-11-09,Mechanical Keyboard,Electronics,East,Eve Torres,Retail Store,3,68.47,231.09
2016,2024-11-11,Wireless Mouse,Electronics,North,Alice Kim,Retail Store,4,28.15,126.67
2017,2024-11-14,Pen Pack,Stationery,West,Eve Torres,Retail Store,2,8.61,19.37
2018,2024-11-14,Standing Desk,Furniture,North,David Lee,Partner,3,463.83,1565.43
2019,2024-11-14,USB-C Hub,Electronics,West,Alice Kim,Retail Store,1,38.61,43.44
2020,2024-11-15,Desk Lamp,Furniture,South,Bob Chen,Partner,4,38.32,172.44
2021,2024-11-15,Standing Desk,Furniture,East,Carla Diaz,Retail Store,3,419.17,1414.7
2022,2024-11-16,Wireless Mouse,Electronics,East,David Lee,Retail Store,1,25.47,28.65
2023,2024-11-16,USB-C Hub,Electronics,South,Eve Torres,Online,3,38.22,128.99
2024,2024-11-16,Pen Pack,Stationery,East,Eve Torres,Partner,6,8.79,59.33
2025,2024-11-18,Standing Desk,Furniture,West,Bob Chen,Partner,5,426.4,2398.5
2026,2024-11-18,Office Chair,Furniture,West,David Lee,Online,5,169.16,951.52
2027,2024-11-18,Notebook Set,Stationery,West,David Lee,Partner,2,13.24,29.79
2028,2024-11-18,Notebook Set,Stationery,South,Alice Kim,Partner,5,12.88,72.45
2029,2024-11-18,Monitor 27in,Electronics,West,Carla Diaz,Partner,4,204.29,919.3
2030,2024-11-18,Mechanical Keyboard,Electronics,West,Alice Kim,Partner,4,61.36,276.12
2031,2024-11-20,Monitor 27in,Electronics,North,Alice Kim,Online,4,216.01,972.04
2032,2024-11-20,USB-C Hub,Electronics,North,Bob Chen,Partner,5,39.4,221.62
2033,2024-11-20,USB-C Hub,Electronics,West,Eve Torres,Partner,4,36.15,162.67
2034,2024-11-20,Desk Lamp,Furniture,East,Carla Diaz,Partner,2,38.06,85.64
2035,2024-11-20,Standing Desk,Furniture,East,Alice Kim,Partner,4,453.37,2040.16
2036,2024-11-22,Webcam HD,Electronics,East,Alice Kim,Retail Store,4,61.16,275.22
2037,2024-11-22,Webcam HD,Electronics,East,Alice Kim,Retail Store,1,49.51,55.7
2038,2024-11-22,Wireless Mouse,Electronics,West,Carla Diaz,Partner,2,25.2,56.7
2039,2024-11-22,Pen Pack,Stationery,South,Bob Chen,Retail Store,4,7.96,35.82
2040,2024-11-23,Office Chair,Furniture,East,David Lee,Online,5,179.31,1008.62
2041,2024-11-24,USB-C Hub,Electronics,North,Bob Chen,Partner,2,31.6,71.1
2042,2024-11-24,Desk Lamp,Furniture,South,Alice Kim,Online,6,40.37,272.5
2043,2024-11-25,Pen Pack,Stationery,West,Eve Torres,Online,4,8.99,40.45
2044,2024-11-25,Desk Lamp,Furniture,West,David Lee,Retail Store,5,40.24,226.35
2045,2024-11-25,Office Chair,Furniture,North,Eve Torres,Retail Store,2,181.11,407.5
2046,2024-11-25,Office Chair,Furniture,West,Eve Torres,Partner,6,184.58,1245.91
2047,2024-11-25,Notebook Set,Stationery,West,Carla Diaz,Online,1,13.73,15.45
2048,2024-11-26,Desk Lamp,Furniture,East,David Lee,Partner,6,36.8,248.4
2049,2024-11-26,Mechanical Keyboard,Electronics,North,Bob Chen,Retail Store,5,72.96,410.4
2050,2024-11-26,Mechanical Keyboard,Electronics,East,Eve Torres,Online,6,68.8,464.4
2051,2024-11-26,Notebook Set,Stationery,West,David Lee,Partner,5,13.14,73.91
2052,2024-11-27,Monitor 27in,Electronics,East,Carla Diaz,Retail Store,6,216.23,1459.55
2053,2024-11-27,USB-C Hub,Electronics,East,Eve Torres,Retail Store,1,37.58,42.28
2054,2024-11-27,Wireless Mouse,Electronics,South,Eve Torres,Online,6,25.46,171.85
2055,2024-11-28,Standing Desk,Furniture,East,David Lee,Online,6,443.55,2993.96
2056,2024-11-28,USB-C Hub,Electronics,East,Carla Diaz,Online,5,32.17,180.96
2057,2024-11-28,Monitor 27in,Electronics,East,Alice Kim,Partner,3,213.14,719.35
2058,2024-11-28,Mechanical Keyboard,Electronics,South,David Lee,Retail Store,5,61.34,345.04
2059,2024-11-28,USB-C Hub,Electronics,South,David Lee,Online,3,38.35,129.43
2060,2024-11-29,Webcam HD,Electronics,North,Bob Chen,Partner,1,54.21,60.99
2061,2024-11-29,USB-C Hub,Electronics,West,David Lee,Online,4,38.09,171.41
2062,2024-11-29,Desk Lamp,Furniture,South,Eve Torres,Partner,6,42.38,286.07
2063,2024-11-29,Notebook Set,Stationery,North,Alice Kim,Online,1,12.73,14.32
2064,2024-11-29,Desk Lamp,Furniture,West,Eve Torres,Online,4,40.76,183.42
2065,2024-11-29,Pen Pack,Stationery,West,Carla Diaz,Online,6,8.61,58.12
2066,2024-11-30,Pen Pack,Stationery,West,David Lee,Partner,1,7.78,8.75
2067,2024-11-30,Notebook Set,Stationery,North,Alice Kim,Partner,5,12.85,72.28
2068,2024-11-30,Notebook Set,Stationery,East,Carla Diaz,Retail Store,4,12.63,56.84
2069,2024-11-30,Standing Desk,Furniture,West,David Lee,Partner,1,404.81,455.41
2070,2024-12-01,Office Chair,Furniture,South,Eve Torres,Retail Store,6,192.24,980.42
2071,2024-12-01,USB-C Hub,Electronics,North,Alice Kim,Online,3,36.29,92.54
2072,2024-12-01,Pen Pack,Stationery,West,Carla Diaz,Online,1,8.25,7.01
2073,2024-12-01,Standing Desk,Furniture,North,Eve Torres,Online,3,398.27,1015.59
2074,2024-12-01,Wireless Mouse,Electronics,South,Eve Torres,Partner,5,26.6,113.05
2075,2024-12-03,Mechanical Keyboard,Electronics,South,David Lee,Partner,1,72.42,61.56
2076,2024-12-03,Monitor 27in,Electronics,South,Carla Diaz,Retail Store,2,247.28,420.38
2077,2024-12-03,Desk Lamp,Furniture,West,Carla Diaz,Retail Store,6,45.36,231.34
2078,2024-12-03,Notebook Set,Stationery,North,Carla Diaz,Online,3,11.29,28.79
2079,2024-12-03,Pen Pack,Stationery,North,Carla Diaz,Retail Store,4,7.87,26.76
2080,2024-12-04,Desk Lamp,Furniture,South,Eve Torres,Retail Store,1,40.92,34.78
2081,2024-12-05,Desk Lamp,Furniture,West,Bob Chen,Partner,1,37.44,31.82
2082,2024-12-06,Mechanical Keyboard,Electronics,North,Alice Kim,Online,4,70.13,238.44
2083,2024-12-06,Mechanical Keyboard,Electronics,West,Alice Kim,Retail Store,5,70.32,298.86
2084,2024-12-06,USB-C Hub,Electronics,North,David Lee,Retail Store,6,37.1,189.21
2085,2024-12-06,USB-C Hub,Electronics,West,Eve Torres,Online,6,34.39,175.39
2086,2024-12-06,Webcam HD,Electronics,West,David Lee,Retail Store,6,62.42,318.34
2087,2024-12-07,Mechanical Keyboard,Electronics,West,David Lee,Online,5,62.17,264.22
2088,2024-12-07,Monitor 27in,Electronics,East,Carla Diaz,Partner,5,249.43,1060.08
2089,2024-12-07,Standing Desk,Furniture,North,Carla Diaz,Partner,4,383.8,1304.92
2090,2024-12-08,Notebook Set,Stationery,East,Bob Chen,Online,1,13.32,11.32
2091,2024-12-08,Webcam HD,Electronics,South,Carla Diaz,Partner,1,62.8,53.38
2092,2024-12-08,Pen Pack,Stationery,East,David Lee,Online,1,8.46,7.19
2093,2024-12-08,Desk Lamp,Furniture,North,Bob Chen,Online,6,37.89,193.24
2094,2024-12-08,Monitor 27in,Electronics,North,Eve Torres,Partner,2,224.91,382.35
2095,2024-12-08,Standing Desk,Furniture,West,Alice Kim,Online,4,434.06,1475.8
2096,2024-12-09,Wireless Mouse,Electronics,North,David Lee,Online,3,27.42,69.92
2097,2024-12-09,Office Chair,Furniture,West,Eve Torres,Online,6,192.03,979.35
2098,2024-12-10,Monitor 27in,Electronics,North,Bob Chen,Retail Store,2,248.86,423.06
2099,2024-12-10,Wireless Mouse,Electronics,North,Bob Chen,Partner,4,28.17,95.78
2100,2024-12-10,USB-C Hub,Electronics,North,Carla Diaz,Online,1,33.01,28.06
2101,2024-12-10,Desk Lamp,Furniture,North,Alice Kim,Online,5,37.71,160.27
2102,2024-12-10,Desk Lamp,Furniture,South,Alice Kim,Online,5,43.99,186.96
2103,2024-12-11,Notebook Set,Stationery,East,Alice Kim,Partner,6,12.84,65.48
2104,2024-12-11,Monitor 27in,Electronics,South,Alice Kim,Partner,5,205.55,873.59
2105,2024-12-11,USB-C Hub,Electronics,East,Bob Chen,Retail Store,3,32.05,81.73
2106,2024-12-12,Notebook Set,Stationery,South,Eve Torres,Online,5,11.3,48.02
2107,2024-12-13,Mechanical Keyboard,Electronics,South,Alice Kim,Retail Store,6,68.45,349.1
2108,2024-12-17,Mechanical Keyboard,Electronics,East,David Lee,Partner,6,69.09,352.36
2109,2024-12-18,Desk Lamp,Furniture,South,Carla Diaz,Partner,6,37.27,190.08
2110,2024-12-18,Desk Lamp,Furniture,South,Eve Torres,Partner,4,38.39,130.53
2111,2024-12-18,Wireless Mouse,Electronics,West,Eve Torres,Online,5,23.63,100.43
2112,2024-12-18,Standing Desk,Furniture,South,Bob Chen,Online,3,421.97,1076.02
2113,2024-12-18,Webcam HD,Electronics,South,David Lee,Partner,1,58.01,49.31
2114,2024-12-18,Office Chair,Furniture,North,Bob Chen,Partner,3,164.39,419.19
2115,2024-12-19,Desk Lamp,Furniture,North,Alice Kim,Partner,4,37.76,128.38
2116,2024-12-19,Notebook Set,Stationery,East,Carla Diaz,Partner,3,11.43,29.15
2117,2024-12-19,Desk Lamp,Furniture,North,Eve Torres,Online,1,37.04,31.48
2118,2024-12-19,USB-C Hub,Electronics,North,Alice Kim,Online,1,35.74,30.38
2119,2024-12-19,Desk Lamp,Furniture,West,Bob Chen,Partner,5,41.8,177.65
2120,2024-12-19,Notebook Set,Stationery,East,Bob Chen,Online,2,13.14,22.34
2121,2024-12-20,Pen Pack,Stationery,South,Alice Kim,Retail Store,2,7.95,13.52
2122,2024-12-21,Desk Lamp,Furniture,South,Bob Chen,Partner,1,44.9,38.16
2123,2024-12-21,Desk Lamp,Furniture,South,David Lee,Partner,2,39.87,67.78
2124,2024-12-21,Office Chair,Furniture,East,Bob Chen,Retail Store,6,178.14,908.51
2125,2024-12-21,USB-C Hub,Electronics,North,Carla Diaz,Online,1,37.56,31.93
2126,2024-12-23,Desk Lamp,Furniture,East,Bob Chen,Retail Store,4,40.18,136.61
2127,2024-12-23,Monitor 27in,Electronics,South,Eve Torres,Partner,2,241.43,410.43
2128,2024-12-23,Office Chair,Furniture,West,Bob Chen,Partner,1,180.53,153.45
2129,2024-12-23,Desk Lamp,Furniture,West,Bob Chen,Online,4,38.79,131.89
2130,2024-12-23,Notebook Set,Stationery,South,Eve Torres,Online,4,12.54,42.64
2131,2024-12-23,Pen Pack,Stationery,West,Eve Torres,Online,1,7.28,6.19
2132,2024-12-24,Webcam HD,Electronics,North,David Lee,Retail Store,4,56.09,190.71
2133,2024-12-24,Office Chair,Furniture,North,David Lee,Online,1,187.13,159.06
2134,2024-12-24,USB-C Hub,Electronics,North,Alice Kim,Retail Store,3,34.09,86.93
2135,2024-12-25,Standing Desk,Furniture,North,David Lee,Retail Store,2,451.85,768.14
2136,2024-12-25,USB-C Hub,Electronics,East,David Lee,Partner,6,35.05,178.75
2137,2024-12-25,Wireless Mouse,Electronics,East,Eve Torres,Online,6,22.94,116.99
2138,2024-12-25,Standing Desk,Furniture,South,Alice Kim,Partner,4,457.05,1553.97
2139,2024-12-25,Notebook Set,Stationery,East,Alice Kim,Online,6,13.6,69.36
2140,2024-12-26,Notebook Set,Stationery,East,Carla Diaz,Online,4,12.66,43.04
2141,2024-12-26,Webcam HD,Electronics,South,Bob Chen,Retail Store,6,50.42,257.14
2142,2024-12-26,Office Chair,Furniture,West,Eve Torres,Partner,5,167.11,710.22
2143,2024-12-27,Office Chair,Furniture,East,Eve Torres,Partner,3,177.87,453.57
2144,2024-12-28,Standing Desk,Furniture,East,David Lee,Retail Store,1,384.65,326.95
2145,2024-12-28,Webcam HD,Electronics,West,Eve Torres,Partner,5,60.91,258.87
2146,2024-12-28,Webcam HD,Electronics,East,Alice Kim,Online,3,55.71,142.06
2147,2024-12-29,Mechanical Keyboard,Electronics,South,Carla Diaz,Online,1,64.85,55.12
2148,2024-12-29,Mechanical Keyboard,Electronics,South,David Lee,Online,2,62.98,107.07
2149,2024-12-29,Office Chair,Furniture,North,Carla Diaz,Retail Store,5,204.84,870.57
2150,2024-12-30,Webcam HD,Electronics,West,David Lee,Partner,2,56.02,95.23
2151,2024-12-30,Wireless Mouse,Electronics,North,Bob Chen,Partner,3,23.68,60.38
2152,2024-12-30,Notebook Set,Stationery,East,David Lee,Partner,4,12.54,42.64
2153,2024-12-30,Webcam HD,Electronics,East,Eve Torres,Online,5,55.62,236.38
2154,2024-12-30,Standing Desk,Furniture,South,David Lee,Retail Store,2,460.87,783.48
2155,2024-12-31,Wireless Mouse,Electronics,West,Bob Chen,Partner,2,24.71,42.01
2156,2024-12-31,USB-C Hub,Electronics,South,Bob Chen,Partner,6,36.18,184.52
2157,2025-01-01,USB-C Hub,Electronics,North,Carla Diaz,Partner,2,33.58,58.77
2158,2025-01-01,USB-C Hub,Electronics,South,Bob Chen,Partner,4,33.78,118.23
2159,2025-01-01,Wireless Mouse,Electronics,East,Bob Chen,Retail Store,6,24.48,128.52
2160,2025-01-01,Desk Lamp,Furniture,East,Alice Kim,Online,5,45.75,200.16
2161,2025-01-01,Pen Pack,Stationery,West,Carla Diaz,Online,4,8.74,30.59
2162,2025-01-03,Webcam HD,Electronics,East,David Lee,Retail Store,5,54.06,236.51
2163,2025-01-03,Monitor 27in,Electronics,West,Carla Diaz,Partner,6,206.09,1081.97
2164,2025-01-03,Mechanical Keyboard,Electronics,North,Bob Chen,Partner,6,66.28,347.97
2165,2025-01-03,Webcam HD,Electronics,West,Eve Torres,Online,1,53.74,47.02
2166,2025-01-03,Desk Lamp,Furniture,North,Eve Torres,Partner,3,36.92,96.92
2167,2025-01-04,Monitor 27in,Electronics,East,Bob Chen,Online,5,210.22,919.71
2168,2025-01-06,Desk Lamp,Furniture,North,Eve Torres,Retail Store,6,42.72,224.28
2169,2025-01-06,Office Chair,Furniture,North,Carla Diaz,Retail Store,4,176.3,617.05
2170,2025-01-06,USB-C Hub,Electronics,East,David Lee,Retail Store,6,38.97,204.59
2171,2025-01-06,Wireless Mouse,Electronics,East,David Lee,Partner,3,24.66,64.73
2172,2025-01-08,Desk Lamp,Furniture,West,Carla Diaz,Online,6,45.93,241.13
2173,2025-01-09,Pen Pack,Stationery,South,Eve Torres,Partner,6,8.99,47.2
2174,2025-01-09,Mechanical Keyboard,Electronics,West,Eve Torres,Retail Store,2,61.88,108.29
2175,2025-01-09,Mechanical Keyboard,Electronics,North,Alice Kim,Retail Store,5,70.79,309.71
2176,2025-01-09,Standing Desk,Furniture,West,Eve Torres,Online,4,396.36,1387.26
2177,2025-01-09,Office Chair,Furniture,East,Eve Torres,Retail Store,2,199.45,349.04
2178,2025-01-09,Wireless Mouse,Electronics,East,David Lee,Partner,3,27.72,72.77
2179,2025-01-10,Desk Lamp,Furniture,North,Bob Chen,Retail Store,2,36.27,63.47
2180,2025-01-10,Standing Desk,Furniture,West,Alice Kim,Partner,6,465.6,2444.4
2181,2025-01-10,Standing Desk,Furniture,South,Alice Kim,Online,4,396.83,1388.9
2182,2025-01-10,Standing Desk,Furniture,North,Eve Torres,Partner,4,482.4,1688.4
2183,2025-01-10,Notebook Set,Stationery,West,Carla Diaz,Partner,5,12.24,53.55
2184,2025-01-11,Desk Lamp,Furniture,East,Eve Torres,Partner,6,44.18,231.94
2185,2025-01-11,Monitor 27in,Electronics,South,Eve Torres,Online,1,244.49,213.93
2186,2025-01-11,USB-C Hub,Electronics,South,Carla Diaz,Online,3,35.53,93.27
2187,2025-01-11,Wireless Mouse,Electronics,East,Alice Kim,Retail Store,3,24.76,65.0
2188,2025-01-11,Standing Desk,Furniture,North,Eve Torres,Online,5,445.09,1947.27
2189,2025-01-12,USB-C Hub,Electronics,South,Eve Torres,Retail Store,1,36.74,32.15
2190,2025-01-12,Notebook Set,Stationery,East,Carla Diaz,Online,6,13.2,69.3
2191,2025-01-12,Webcam HD,Electronics,South,Alice Kim,Online,5,54.33,237.69
2192,2025-01-12,Webcam HD,Electronics,West,David Lee,Retail Store,3,54.63,143.4
2193,2025-01-12,USB-C Hub,Electronics,South,Bob Chen,Partner,1,33.41,29.23
2194,2025-01-12,Monitor 27in,Electronics,North,David Lee,Retail Store,6,243.73,1279.58
2195,2025-01-15,USB-C Hub,Electronics,East,Carla Diaz,Online,1,35.7,31.24
2196,2025-01-15,Desk Lamp,Furniture,East,Bob Chen,Partner,5,41.23,180.38
2197,2025-01-15,Standing Desk,Furniture,North,Bob Chen,Online,1,456.17,399.15
2198,2025-01-15,USB-C Hub,Electronics,South,Bob Chen,Online,6,33.48,175.77
2199,2025-01-15,Mechanical Keyboard,Electronics,North,Alice Kim,Online,4,69.73,244.06
2200,2025-01-15,Desk Lamp,Furniture,North,Alice Kim,Partner,4,36.43,127.5
2201,2025-01-16,Monitor 27in,Electronics,East,Alice Kim,Online,1,223.8,195.83
2202,2025-01-16,Standing Desk,Furniture,North,Alice Kim,Partner,6,379.08,1990.17
2203,2025-01-16,Office Chair,Furniture,South,Carla Diaz,Online,5,202.55,886.16
2204,2025-01-16,Mechanical Keyboard,Electronics,East,Eve Torres,Retail Store,2,72.25,126.44
2205,2025-01-17,USB-C Hub,Electronics,South,Eve Torres,Partner,5,38.33,167.69
2206,2025-01-17,Mechanical Keyboard,Electronics,North,Eve Torres,Online,1,71.82,62.84
2207,2025-01-18,Office Chair,Furniture,North,Alice Kim,Online,3,169.73,445.54
2208,2025-01-18,Webcam HD,Electronics,South,David Lee,Partner,6,56.03,294.16
2209,2025-01-18,Mechanical Keyboard,Electronics,West,David Lee,Online,2,72.06,126.11
2210,2025-01-18,Webcam HD,Electronics,East,Alice Kim,Retail Store,2,55.1,96.42
2211,2025-01-18,Mechanical Keyboard,Electronics,East,Carla Diaz,Partner,5,60.71,265.61
2212,2025-01-19,Wireless Mouse,Electronics,North,David Lee,Retail Store,1,24.55,21.48
